titulo,texto
Calendário JPB retorna ao bairro do Alto do Mateus-2695925.wav,feliz vida problema região situação casa vinha água porta porta pessoa água diferent água isso descia água ladeira topografia terreno levando substrato terreno água lançamento resíduo cheiro casa papel notificaçõ notificado secretaria simpl carimbo participação semana notificaçõ pessoa carinho mundo gosta papel mundo mundo simpl e-mail esqueça telefon contato redação lista pedido pouquinho paciência hora pedido hora contato período mínimo
Estudantes da Escola Estadual Cônego Luiz Gonzaga sofrem com a falta de infraestrutura-4485890.wav,situação revoltant educação paí escola caso vivo joven cartaz aula vontad situação escola quinta-feira estudant professor melhor melhor real protesto música forma atenção autoridad sala aula problema redor quadro janela situação teto descaso escola situação muro trecho tábua madeira segurança insegurança escola reforma muro escola chegada materi caminhão construtora muro construtora muro eleição continuo jeito segurança muro precário jeito caminhão construtora tapum madeira abandono portão ofici escola torto prova fechadura
"Calendário JPB volta à Escola Maria do Carmo de Miranda, em Jaguaribe-3317927.wav",escola notícia essa resultado luta obra escola aula repent inacreditável repent felicidad imensa luta alegria pena lutar irmã diretora escola present engenheiro hora present dificuldad estágio felicidad conclusão obra prazo normalidad satisfação aluno comunidad escola iniciada última reportagem angústia esperança melhor sala digna orgulho governo colégio colégio clima escola mundo primeiro sorriso preciso engenheiro obra entrevista espontânea sala aula biblioteca pendent escola pronto laudo técnico ginásio engenheiro laudo necessária reforma mudança laudo engenheiro estrutura ginásio possibilidad estrutura metálica
"O primeiro Calendário JPB desse ano começa indo até Bayeux, na Paraíba-4720516.wav",afin conta parceria defesa dignidad endereço água casa aperreio obra situação cabeça água invad obra situação obra frent buraco senhora noit cheiro cheiro ninguém sossego cheiro pior difícil mundo situação quantidad reportagem lava jato prejuízo carro client despraz espera carro medo carro buraco cheiro ninguém galeria última chuva gabiru festa boca buraco vejo hora julgamento carro carro opção prejuízo opção cheiro descaso hora conta água esgoto responsabilidad providência unidad esgoto esgoto jogo empurra endereço ninguém filha obra galeria obra escoamento água chuva água água suja ligação clandestina esgoto história nome coisa mundo
"Quadro calendário do JPB volta ao bairro do Jeremias, em Campina Grande-3111349.wav",prazo galeria início rede esgoto situação reportagem notícia matéria problema ligo esgoto cobertura buraco rede água chuva transtorno acident galeria água chuva secretaria serviço urbano cobertura recapeamento data volta luta situação conta buraco acident conta galeria recapeamento cruzamento carregamento galeria frent casa garagem carro situação tranquilo tranquilo carro conta obra pena pronto carinho feliz comunidad comunidad feliz rezou resolvido atenção secretaria serviço urbano pedido
Situação de abandono em praça do Castelo Branco faz moradores chamarem o Calendário JPB-5082734.wav,cartaz diretor conta população situação situação abandono autoridad solução sombra ventinho frent casa jeito banco lixo canto abandono castelo branco habilidad amigo feia última alguém tijolo verd reforma quantidad cartaz mudança visita resolução autoridad atenção anuncio ambient agradável sombra árvore antiga estrutura feia criança projeto art espaço redondeza necessidad criança brinquedo pedra teatro núcleo atividad recreação lazer teatro dificuldad lasanha semana domingo família feia bonita brinquedo balanço academia idoso lugar mercado saúd causa lama lama mato medo inseto medo cobra cascalho coisa pessoa lixo pessoa lixo residência mercê bicho animai rato
"Calendário 2018 começa na UFPB, em João Pessoa-6859706.wav",aula causa greve fera período hora firm turma volta rotina aluno cedinho papo período estudant direito semestr passei mundo difícei impacto zinho professor rigorosa questõ presença nota atividad período jornalismo aluna profission disciplina important metodologia casa básica teoria comunicação introdutória teoria jornalismo aula graduação curso técnico aluno clima período início conta atraso calendario pró-reitora graduação resultado greve 2017.2 julho novembro 2018.2 total graduação pós-graduaçõ aula campo período novembro campo areia aula estudant atividad internet plataforma siga acesso plataforma digit atividad acadêmica questionário enquet série atividad específico integração novidad estudant direito difícil
Calendário JPB vai até o bairro das Malvinas-4064509.wav,conjunto problema esgoto comunidad lixo casa conjunto esgoto trecho canal sujeira transborda porta casa piscina água lixo lento continua sujo solução guia inteiro cheiro esgoto fort situação consciência lixo acordo moradora coleta lixo caminhão materi peguei briga vizinho senhor lixão terreno e-mail joguei jogo morador jabuticabeira metro lixo entulho esgoto realidad calçamento via aberta canal limpa memória lixo bota bota lixo casa carroça reportagem alguém carro cheio entulho terreno saímo volta nome carrinho minuto flagramo pessoa lixo carrinho cheio resto cerâmica receio materi esgoto lixo limpa memória lixo bota bota lixo lixo terreno
Confira o quadro Calendário JL1-5450526.wav,dia difícei buraco poeira realidad comunidad condiçõ lama cabeça época via macrodrenagem estrada previsão início obra voltamo janeiro administração prazo abril maio providência autoridad resposta público poeira lama salão velhinho sacrifício buraco poeira realidad vida reclamação agradeço foto horrível rosto maravilhosa hora caranguejo calma tranquilo bacana proteçõ bueiro andar bicicleta insistência paciência dignidad respeito carimbar
"Calendário JPB retorna a escola de Sousa, Paraíba-2860196.wav",vista cobrança semana aluno pai frent escola movimentação veículo pedestr sinalização transtorno prazo trânsito escola superintendência trânsito transport instalação dispositivo segurança trânsito frent escola história aluno frent colégio cirurgia semana constatamo pai espaço medo pessoa moto carro espaço pequeno direção escola melhoria sinalização presença agent trânsito hora pico quarta-feira escola vida motorista legal trânsito criança risco sinalização medo melhor movimento medo criança criança repent carro situação melhor sinalização telefon diretora sinalização faixa pedestr data obra estaremo volta outubro sábado segunda-feira escola
Calendário JPB retorna ao conjunto Funcionários IV-2747363.wav,nome frent sossego autoridad comunidad comunidad cara última situação mato encobr comunidad convit resposta população seguint informação esgoto comunidad canalização situação qual realidad darão mussuré important cidad água água esgoto rede coletora esgoto tratamento ligaçõ irregular água água pluviai água pluviai líquido água chuva esgoto funcionário isso ninguém mundo força reai calçamento saneamento galeria galeria galeria água suja representant galeria pluvial água chuva ligaçõ clandestina esgoto responsabilidad capit senhor responsabilidad responsabilidad ligaçõ esgoto água pluviai município morador estudo terreno ligaçõ clandestina esgoto maio irmã serviço certo relatório casa
